ncodpers,ind_empleado,pais_residencia,sexo,age,AgeStatus,ind_nuevo,antiguedad,indrel,indrel_1mes,tiprel_1mes,indresi,indext,indfall,tipodom,cod_prov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
35995,0,1,0,81,1,0,232,1,1.0,1,1,0,0,1,8,0,89916.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35992,0,1,1,60,0,0,232,1,1.0,0,1,0,0,1,8,1,131302.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36013,0,1,1,45,0,0,216,1,1.0,0,1,0,0,1,28,1,49361.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35934,0,1,1,51,0,0,232,1,1.0,0,1,0,0,1,8,0,57245.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35932,0,1,1,60,0,0,232,1,1.0,0,1,0,0,1,8,0,161947.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35930,0,1,0,42,0,0,155,1,1.0,0,1,0,0,1,28,0,58326.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35866,0,1,0,62,0,0,232,1,1.0,0,1,0,0,1,28,1,169196.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35865,0,1,1,55,0,0,232,1,1.0,0,1,0,0,1,28,0,227267.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35864,0,1,0,56,0,0,232,1,1.0,0,1,0,0,1,28,1,227267.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
35861,0,1,1,52,0,0,231,1,1.0,1,1,0,0,1,41,0,302417.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35859,0,1,1,48,0,0,232,1,1.0,1,1,0,0,1,28,0,445351.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35851,0,1,0,64,0,0,121,1,1.0,0,1,0,0,1,8,1,194883.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
35849,0,1,1,45,0,0,243,1,1.0,0,1,0,0,1,28,1,199770.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35845,0,1,0,68,1,0,232,1,1.0,0,1,0,0,1,20,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35839,0,1,0,49,0,0,200,1,1.0,0,1,0,0,1,28,1,227880.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
35837,0,1,0,43,0,0,199,1,1.0,0,1,0,0,1,28,1,119513.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
35834,0,1,0,69,1,0,232,1,1.0,0,1,0,0,1,45,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35868,0,1,1,58,0,0,232,1,1.0,0,1,0,0,1,28,1,137713.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35831,0,1,0,85,1,0,202,1,1.0,1,1,0,0,1,29,0,126964.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35826,0,1,0,61,0,0,231,1,1.0,0,1,0,0,1,28,1,83964.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1
35825,0,1,0,79,1,0,161,1,1.0,0,1,0,0,1,28,1,72359.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35823,0,1,0,66,1,0,232,1,1.0,0,1,0,0,1,28,1,117285.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35820,0,1,0,46,0,0,232,1,1.0,1,1,0,0,1,28,1,185479.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35819,0,1,1,54,0,0,232,1,1.0,0,1,0,0,1,28,1,185479.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35817,0,1,1,58,0,0,231,1,1.0,0,1,0,0,1,28,1,365622.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35813,0,1,0,56,0,0,232,1,1.0,1,1,0,0,1,28,0,200318.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35812,0,1,0,52,0,0,232,1,1.0,1,1,0,0,1,28,0,208713.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35811,0,1,0,75,1,0,151,1,1.0,1,1,0,0,1,28,0,236626.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35810,0,1,0,55,0,0,232,1,1.0,0,1,0,0,1,28,1,257829.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
35809,0,1,0,49,0,0,231,1,1.0,0,1,0,0,1,28,1,171294.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
35830,0,1,1,61,0,0,232,1,1.0,0,1,0,0,1,50,1,162515.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35805,0,1,1,61,0,0,232,1,1.0,0,1,0,0,1,28,1,240841.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
35869,0,1,0,81,1,0,232,1,1.0,1,1,0,0,1,8,0,159018.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35872,0,1,0,50,0,0,232,1,1.0,0,1,0,0,1,8,1,175345.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
35929,0,1,0,46,0,0,81,1,1.0,0,1,0,0,1,28,1,184181.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35928,0,1,0,70,1,0,231,1,1.0,1,1,0,0,1,28,0,121852.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35924,0,1,1,55,0,0,185,1,1.0,0,1,0,0,1,28,1,213110.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
35915,0,1,0,51,0,0,232,1,1.0,0,1,0,0,1,28,1,212607.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35912,0,1,0,77,1,0,232,1,1.0,1,1,0,0,1,17,0,225794.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35911,0,1,1,50,0,0,232,1,1.0,1,1,0,0,1,28,0,194382.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35910,0,1,0,50,0,0,232,1,1.0,1,1,0,0,1,28,1,194382.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35908,0,1,0,49,0,0,232,1,1.0,0,1,0,0,1,28,1,219116.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35904,0,1,0,74,1,0,184,1,1.0,0,1,0,0,1,28,1,297223.0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35903,0,1,0,59,0,0,217,1,1.0,0,1,0,0,1,28,1,143602.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
35902,0,1,1,45,0,0,232,1,1.0,1,1,0,0,1,28,0,202757.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35870,0,1,0,58,0,0,232,1,1.0,1,1,0,0,1,28,1,169258.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35895,0,1,1,66,1,0,232,1,1.0,0,1,0,0,1,28,1,241069.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35891,0,1,1,63,0,0,232,1,1.0,1,1,0,0,1,28,0,157460.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35890,0,1,0,45,0,0,226,1,1.0,0,1,0,0,1,28,1,412693.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35886,0,1,0,62,0,0,232,1,1.0,0,1,0,0,1,28,1,157460.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
35885,0,1,1,59,0,0,232,1,1.0,1,1,0,0,1,28,0,844115.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35884,0,1,0,58,0,0,232,1,1.0,1,1,0,0,1,41,1,104986.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35882,0,1,1,53,0,0,232,1,1.0,1,1,0,0,1,33,0,126184.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35880,0,1,1,49,0,0,183,1,1.0,0,1,0,0,1,28,1,133838.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
35878,0,1,0,57,0,0,232,1,1.0,0,1,0,0,1,7,0,129406.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35875,0,1,1,67,1,0,116,1,1.0,1,1,0,0,1,28,0,290914.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35874,0,1,0,67,1,0,116,1,1.0,1,1,0,0,1,28,0,290914.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35873,0,1,1,49,0,0,232,1,1.0,1,1,0,0,1,8,0,94090.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35894,0,1,0,64,0,0,231,1,1.0,0,1,0,0,1,28,1,168786.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37991,0,1,0,61,0,0,230,1,1.0,0,1,0,0,1,28,1,292275.0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1
35571,0,1,0,56,0,0,232,1,1.0,0,1,0,1,1,28,1,66444.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35567,0,1,1,47,0,0,232,1,1.0,0,1,0,0,1,28,1,92152.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1
35266,0,1,0,41,0,0,222,1,1.0,1,1,0,0,1,8,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35265,0,1,1,71,1,0,210,1,1.0,0,1,0,0,1,28,1,383702.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
35264,0,1,0,71,1,0,211,1,1.0,0,1,0,0,1,28,1,161781.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35263,0,1,0,53,0,0,231,1,1.0,1,1,0,0,1,8,0,129359.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35259,0,1,1,50,0,0,232,1,1.0,0,1,0,0,1,28,1,142266.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
35256,0,1,1,49,0,0,187,1,1.0,0,1,0,0,1,8,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
35254,0,1,0,52,0,0,93,1,1.0,1,1,0,0,1,47,0,121796.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35251,0,1,0,48,0,0,211,1,1.0,0,1,0,0,1,28,1,429996.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
35249,0,1,0,87,1,0,92,1,1.0,0,1,0,0,1,28,0,319463.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35246,0,1,0,66,1,0,232,1,1.0,0,1,0,0,1,28,1,239545.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
35245,0,1,0,53,0,0,232,1,1.0,0,1,0,0,1,14,1,145922.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35244,0,1,1,66,1,0,182,1,1.0,0,1,0,0,1,28,1,94878.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35240,0,1,0,72,1,0,223,1,1.0,0,1,0,0,1,28,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35237,0,1,1,84,1,0,231,1,1.0,0,1,0,0,1,28,0,60431.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35234,0,1,0,52,0,0,142,1,1.0,0,1,0,0,1,28,1,147053.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35231,0,1,1,58,0,0,232,1,1.0,0,1,0,0,1,28,1,227578.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35230,0,1,0,56,0,0,232,1,1.0,0,1,0,0,1,28,1,227578.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1
35229,0,1,1,66,1,0,85,1,1.0,1,1,0,0,1,28,0,141995.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35228,0,1,0,68,1,0,85,1,1.0,1,1,0,0,1,28,0,141995.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35225,0,1,0,73,1,0,231,1,1.0,0,1,0,0,1,8,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35223,0,1,1,65,1,0,232,1,1.0,1,1,0,0,1,8,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35218,0,1,1,48,0,0,232,1,1.0,0,1,0,0,1,11,1,135586.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35212,0,1,0,50,0,0,232,1,1.0,0,1,0,0,1,28,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
35267,0,1,0,63,0,0,232,1,1.0,0,1,0,0,1,28,1,201817.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35268,0,1,0,47,0,0,158,1,1.0,1,1,0,0,1,28,0,224403.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35270,0,1,0,55,0,0,209,1,1.0,1,1,0,0,1,28,0,142689.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35272,0,1,0,53,0,0,161,1,1.0,0,1,0,0,1,8,1,223960.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35324,0,1,0,41,0,0,62,1,1.0,1,1,0,0,1,3,0,58734.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35323,0,1,0,44,0,0,129,1,1.0,1,1,0,0,1,8,0,71015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35321,0,1,0,51,0,0,231,1,1.0,1,1,0,0,1,8,0,82794.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35319,0,1,0,50,0,0,232,1,1.0,0,1,0,0,1,28,0,81956.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35314,0,1,0,79,1,0,88,1,1.0,0,1,0,0,1,28,0,70703.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35308,0,1,0,86,1,0,232,1,1.0,1,1,0,0,1,28,0,518833.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35306,0,1,0,66,1,0,231,1,1.0,1,1,0,0,1,37,0,59747.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35303,0,1,0,64,0,0,232,1,1.0,0,1,0,0,1,28,1,140019.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
35301,0,1,0,50,0,0,232,1,1.0,0,1,0,0,1,28,1,280615.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35298,0,1,1,77,1,0,55,1,1.0,0,1,0,0,1,30,0,145635.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35297,0,1,1,48,0,0,232,1,1.0,1,1,0,0,1,30,0,97883.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35211,0,1,0,54,0,0,188,1,1.0,0,1,0,0,1,28,1,84790.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35296,0,1,0,64,0,0,232,1,1.0,1,1,0,0,1,41,0,119233.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35293,0,1,0,61,0,0,211,1,1.0,0,1,0,0,1,28,1,143142.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
35292,0,1,0,0,1,0,172,1,1.0,1,1,0,0,1,46,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35291,0,1,0,51,0,0,232,1,1.0,0,1,0,0,1,28,1,77779.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35290,0,1,0,72,1,0,165,1,1.0,1,1,0,0,1,28,0,86430.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35289,0,1,1,48,0,0,231,1,1.0,0,1,0,0,1,28,0,79300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35287,0,1,0,46,0,0,169,1,1.0,0,1,0,0,1,9,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
35285,0,1,0,61,0,0,87,1,1.0,0,1,0,0,1,28,1,390104.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35284,0,1,0,54,0,0,224,1,1.0,0,1,0,0,1,28,0,166319.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35282,0,1,1,53,0,0,231,1,1.0,0,1,0,0,1,28,1,130836.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
35277,0,1,1,52,0,0,231,1,1.0,1,1,0,0,1,28,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35274,0,1,0,53,0,0,232,1,1.0,0,1,0,0,1,28,0,99276.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35294,0,1,1,58,0,0,211,1,1.0,0,1,0,0,1,28,1,143142.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35210,0,1,0,68,1,0,232,1,1.0,1,1,0,0,1,3,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35209,0,1,0,55,0,0,93,1,1.0,0,1,0,0,1,8,0,183750.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35208,0,1,0,54,0,0,164,1,1.0,1,1,0,0,1,47,1,111541.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35145,0,1,1,51,0,0,55,1,1.0,0,1,0,0,1,28,0,91029.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143,0,1,0,45,0,0,232,1,1.0,1,1,0,0,1,8,0,99695.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35141,0,1,1,79,1,0,149,1,1.0,1,1,0,0,1,28,0,837513.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35137,0,1,0,56,0,0,232,1,1.0,0,1,0,0,1,21,1,75180.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35136,0,1,0,78,1,0,232,1,1.0,0,1,0,0,1,41,1,147173.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
35125,0,1,1,65,1,0,231,1,1.0,1,1,0,0,1,33,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35124,0,1,0,58,0,0,232,1,1.0,0,1,0,0,1,28,1,251663.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35123,0,1,1,58,0,0,232,1,1.0,1,1,0,0,1,28,0,57857.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35122,0,1,0,61,0,0,232,1,1.0,0,1,0,0,1,28,1,125680.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
35121,0,1,1,69,1,0,223,1,1.0,0,1,0,0,1,28,1,100686.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35118,0,1,0,66,1,0,232,1,1.0,0,1,1,0,1,28,1,123891.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35149,0,1,1,0,1,0,88,1,1.0,0,1,0,0,1,47,0,212336.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35117,0,1,0,65,1,0,232,1,1.0,0,1,0,0,1,28,1,107483.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
35115,0,1,1,58,0,0,232,1,1.0,0,1,0,0,1,28,1,288423.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35114,0,1,0,52,0,0,57,1,1.0,1,1,0,0,1,46,0,47885.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35113,0,1,0,49,0,0,220,1,1.0,0,1,1,0,1,28,1,360652.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
35111,0,1,1,68,1,0,143,1,1.0,1,1,0,0,1,8,0,327323.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35107,0,1,0,54,0,0,232,1,1.0,1,1,0,0,1,48,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35104,0,1,0,70,1,0,232,1,1.0,1,1,0,0,1,48,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35096,0,1,0,84,1,0,232,1,1.0,0,1,0,0,1,35,1,119367.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35094,0,1,0,64,0,0,88,1,1.0,0,1,0,0,1,8,0,389523.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35092,0,1,1,66,1,0,232,1,1.0,0,1,0,0,1,29,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35091,0,1,0,70,1,0,232,1,1.0,0,1,0,0,1,29,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35090,0,1,0,56,0,0,226,1,1.0,1,1,1,0,1,28,0,141660.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35116,0,1,0,62,0,0,232,1,1.0,0,1,0,0,1,28,1,288423.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35325,0,1,0,44,0,0,200,1,1.0,0,1,0,0,1,28,1,105973.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
35151,0,1,1,50,0,0,226,1,1.0,0,1,0,0,1,28,1,129218.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
35154,0,1,0,84,1,0,135,1,1.0,0,1,0,0,1,28,1,88803.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35206,0,1,1,86,1,0,232,1,1.0,1,1,0,0,1,28,0,116881.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35204,0,1,1,77,1,0,232,1,1.0,1,1,0,0,1,46,0,105961.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
